Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
118	-174.02168	111.5611	-0.20439427	-480.56903	200.0	-20.775017	58.96811	8.556088	-423.60437	1428000	-7.629395e-09	130.07631	-0.005976634	-83.75433	0.38373983	0.006995201	0.07258333	79.0	1057.7025034427643
119	-175.1429	98.42831	-0.17316492	-376.96207	200.0	-20.018314	54.63285	13.1291275	-397.55597	1440000	-6.6757204e-09	117.61679	-0.0073840446	-45.47403	0.32308134	0.00669112	0.05075	79.0	1066.4365360736847
120	-167.1044	110.81289	-0.20907344	-420.69434	200.0	-18.094551	54.17131	8.149123	-403.00995	1452000	8.90096e-09	93.42356	-0.0057878583	-69.581665	0.28291282	0.0031506824	0.029666666	79.0	1075.6206753253937
121	-177.08263	124.02354	-0.33930925	-632.93396	200.0	-17.20725	49.357616	9.552286	-399.20316	1464000	-2.5431316e-08	1452.3475	-0.007719065	-486.4815	0.24650784	0.0068058656	0.048916668	79.0	1084.4688532352448
122	-181.50934	92.15475	-0.17498481	-402.0069	200.0	-22.129068	56.75041	9.729787	-360.2584	1476000	5.086263e-09	203.05325	-0.004026103	-170.10231	0.267846	0.0021347753	0.026666667	79.0	1093.2745990753174
123	-197.09193	120.25555	-0.2301834	-499.59442	200.0	-21.501057	57.097206	16.43246	-372.96396	1488000	-1.1444092e-08	172.9067	-0.008335342	-108.5745	0.24178386	0.0053699035	0.03641667	79.0	1102.1018857955933
124	-184.07161	116.15633	-0.25438064	-444.39682	200.0	-20.689602	59.41312	7.959901	-399.01767	1500000	-7.629395e-09	106.38553	-0.00572101	-69.896576	0.2591995	0.006340855	0.062	79.0	1110.918356180191
125	-206.96782	103.0086	-0.32057726	-432.88834	200.0	-21.996906	58.46248	9.2119255	-375.98337	1512000	-1.0172526e-08	137.35423	-0.0055268654	-65.2201	0.1928818	0.0056535695	0.04925	79.0	1119.7043645381927
126	-136.49281	84.96691	-0.15795021	-364.09195	200.0	-13.377336	43.318035	7.761691	-378.64636	1524000	-1.525879e-08	95.58702	-0.0073123244	-72.215485	0.19214046	0.005986539	0.0545	79.0	1128.5239312648773
127	-171.85696	93.450005	-0.13328554	-372.24023	200.0	-16.120739	46.2359	8.155258	-299.22028	1536000	5.086263e-09	86.71353	-0.0073974025	-72.19803	0.13920875	0.004184896	0.030583333	79.0	1137.3948104381561
128	-160.70995	108.843254	-0.21432823	-401.692	200.0	-17.204964	51.863415	6.1452255	-371.457	1548000	-5.086263e-09	71.985634	-0.0065557924	-53.493317	0.15532535	0.0047250004	0.046666667	79.0	1146.325528383255
129	-177.55357	101.19809	-0.18289408	-425.23703	200.0	-18.443317	54.214874	7.293376	-396.4167	1560000	-2.0345052e-08	65.433014	-0.0074087395	-26.674995	0.12088603	0.0052142185	0.042916667	79.0	1155.1500568389893
130	-169.30695	87.32671	-0.26324624	-363.0753	200.0	-16.673193	49.018806	6.3034353	-366.62238	1572000	-1.2715657e-09	47.423782	-0.006152187	-26.610529	0.06342381	0.0042947475	0.046833333	79.0	1164.289180278778
131	-151.51053	83.402504	-0.22478615	-370.1138	200.0	-13.525172	41.89421	3.2751913	-346.26175	1584000	-1.2715657e-09	33.220715	-0.006183881	-22.990253	0.021717232	0.0034288927	0.024416666	79.0	1173.1549234390259
132	-160.62912	89.990204	-0.12602045	-453.1893	200.0	-15.961238	47.292194	4.149232	-371.5404	1596000	-2.5431315e-09	60.487663	-0.0067542116	-41.410393	0.045997713	0.0037067248	0.034666665	79.0	1181.9647841453552
133	-197.00119	97.46076	-0.6940887	-394.1339	200.0	-20.781664	56.69724	9.420142	-391.34656	1608000	6.9936115e-09	54.36953	-0.0064137313	-33.489906	0.0077892966	0.005707776	0.03533333	79.0	1190.7002913951874
134	-156.14583	85.668304	-0.24134615	-427.59143	200.0	-13.812013	43.164463	6.203559	-350.33026	1620000	-2.5431315e-09	63.290764	-0.0073545775	-23.599033	0.004169138	0.004310505	0.030583333	79.0	1199.585746049881
135	-172.97838	84.30674	-0.14346343	-356.89822	200.0	-17.387344	50.058975	4.413823	-372.36472	1632000	1.0172526e-08	56.44238	-0.005032466	-40.566177	0.03174138	0.0038634243	0.033333335	79.0	1208.4691815376282
136	-175.6448	96.69267	-0.15152642	-387.71378	200.0	-17.349539	49.745846	3.6816568	-360.46982	1644000	5.086263e-09	34.79875	-0.008179125	-24.83762	-0.002747013	0.0054758964	0.04325	79.0	1217.2732207775116
137	-145.50546	90.24762	-0.19953726	-340.56772	200.0	-13.587192	43.65527	3.0502653	-341.73337	1656000	-1.0172526e-08	61.77096	-0.005913846	-41.294216	0.044806693	0.00711159	0.066583335	79.0	1226.1732597351074
138	-189.78758	93.78401	-0.073857725	-393.70755	200.0	-18.657484	52.37149	3.547083	-359.2792	1668000	1.0172526e-08	36.50931	-0.006326013	-17.558638	-0.0010475528	0.005562123	0.06666667	79.0	1234.9731123447418
139	-156.61029	112.75284	-0.11778768	-597.00146	200.0	-15.229062	48.08532	3.9018478	-363.02176	1680000	-8.90096e-09	102.025665	-0.0040891366	-61.590668	-0.07211495	0.0022609287	0.025583332	79.0	1243.7671110630035
140	-152.21352	111.48023	-0.08409047	-452.68018	200.0	-15.079237	50.160397	8.176773	-405.69217	1692000	2.5431315e-09	19.973873	-0.0067881546	-10.773422	-0.06227412	0.0041682147	0.0535	79.0	1252.99480843544
141	-136.10599	84.30619	-0.079062745	-346.16824	200.0	-11.881657	40.02897	4.9719114	-349.37802	1704000	-6.9936115e-09	17.173822	-0.0059980783	-10.216768	-0.12601703	0.0029260556	0.03675	79.0	1261.8903818130493
142	-171.75795	96.10574	-0.12454638	-413.08685	200.0	-16.547108	48.909008	2.9832487	-360.3657	1716000	-1.1444092e-08	14.320138	-0.0054334383	-8.475208	-0.16628036	0.0045916666	0.035916667	79.0	1270.688315629959
143	-164.97914	101.28863	-0.07192059	-391.55206	200.0	-16.26008	49.137157	4.255047	-372.75467	1728000	-6.357829e-09	63.67764	-0.0071482337	-30.209187	-0.15064555	0.0061983997	0.048416667	79.0	1279.4725065231323
144	-140.73322	97.73784	-0.07431611	-370.96838	200.0	-13.481081	43.887554	4.176193	-372.47614	1740000	-2.5431315e-09	17.685278	-0.006503314	-13.542156	-0.18317671	0.004888632	0.042416666	79.0	1288.3817422389984
145	-165.48459	98.380264	-0.09752955	-434.97543	200.0	-15.987455	48.338196	4.373852	-344.01254	1752000	2.5431315e-09	55.95426	-0.007057847	-36.768616	-0.13919957	0.008807326	0.07625	79.0	1297.2140035629272
146	-170.62654	102.14776	-0.066065684	-377.59283	200.0	-17.601778	51.777325	4.081087	-395.4998	1764000	5.086263e-09	52.069485	-0.006263837	-43.92768	-0.20670162	0.0048152967	0.04175	79.0	1306.0762133598328
147	-138.99771	81.41475	-0.096960306	-376.72675	200.0	-11.905399	40.19753	4.855505	-353.9954	1776000	2.5431315e-09	18.956192	-0.005862846	-14.433275	-0.23030452	0.0008715398	0.018083334	79.0	1314.9125936031342
148	-166.7339	93.66084	-0.07971117	-412.57507	200.0	-15.0611515	46.02626	3.1312447	-332.60724	1788000	-1.1444092e-08	47.57942	-0.0059542204	-40.634556	-0.24300179	0.003278471	0.024916667	79.0	1323.7560284137726
149	-160.39742	115.835724	-0.10471916	-446.85184	200.0	-15.880187	50.34432	6.126136	-370.38278	1800000	1.1444092e-08	43.26765	-0.008982137	-28.7933	-0.24825755	0.007902948	0.041416667	79.0	1332.6271345615387
150	-170.9419	106.36312	-0.06981369	-443.78897	200.0	-16.831398	51.387917	2.542635	-379.99857	1812000	1.1444092e-08	31.52403	-0.0058129556	-25.448881	-0.24095371	0.0032689762	0.0395	79.0	1341.8124525547028
151	-144.32053	105.06843	-0.14561372	-396.69434	200.0	-14.301661	47.402607	2.2339258	-375.75385	1824000	0.0	64.53738	-0.0033789114	-56.68527	-0.2106828	0.0045999037	0.036583334	79.0	1350.562691450119
152	-148.73201	92.59567	-0.08924135	-462.2653	200.0	-13.50259	42.954334	2.9160166	-342.79016	1836000	-5.086263e-09	35.14344	-0.007442079	-25.770905	-0.22265184	0.0054242243	0.030666666	79.0	1359.3490800857544
153	-148.7293	104.093575	-0.13248748	-467.0748	200.0	-14.287573	47.00348	3.8033934	-411.60645	1848000	2.5431315e-09	21.803228	-0.0076088905	-15.373491	-0.19891968	0.010131491	0.08425	79.0	1368.141274690628
154	-175.64325	87.578224	-0.09484708	-457.60663	200.0	-16.435036	49.39185	1.9406166	-411.04852	1860000	1.3987223e-08	14.883062	-0.0064215274	-7.059326	-0.2775413	0.0026594168	0.026833333	79.0	1376.9933133125305
155	-183.44559	119.15842	-0.19049558	-439.38925	200.0	-19.296713	56.044933	1.0181713	-386.70828	1872000	-1.2715658e-08	38.21719	-0.0066957003	-19.16932	-0.3065352	0.004263631	0.03158333	79.0	1385.8079943656921
156	-154.92302	87.99605	-0.06846024	-388.88553	200.0	-14.356542	45.062027	3.1674242	-378.5484	1884000	-1.0172526e-08	23.161125	-0.0057801893	-14.229398	-0.3022805	0.003091651	0.028666666	79.0	1394.6295328140259
157	-150.55244	90.08652	-0.2188588	-401.74527	200.0	-14.339164	45.290302	2.3048506	-382.89023	1896000	-7.629395e-09	46.39768	-0.006267389	-38.148354	-0.32055175	0.0054297782	0.053833332	79.0	1403.3969304561615
158	-182.52707	83.46325	-0.32246575	-357.37894	200.0	-17.440311	48.97847	4.213498	-363.44177	1908000	7.629395e-09	45.49101	-0.0061219353	-35.498466	-0.3624176	0.003045927	0.0355	79.0	1412.2391774654388
159	-146.8578	106.92577	-0.14747736	-450.52362	200.0	-13.985851	45.120125	1.7541227	-365.05	1920000	-4.45048e-09	33.39107	-0.007148139	-29.60004	-0.3590201	0.006205773	0.04075	79.0	1421.0642702579498
160	-155.53835	79.31119	-0.07532364	-458.9734	200.0	-13.664785	42.222565	1.7419786	-355.20792	1932000	5.086263e-09	32.757183	-0.00654541	-27.26746	-0.2941281	0.007471443	0.041166667	79.0	1430.2647287845612
161	-153.62651	110.09535	-0.06021684	-448.5507	200.0	-15.808299	50.794285	1.5494251	-406.5121	1944000	-1.1444092e-08	62.639473	-0.0070320927	-36.08074	-0.3183491	0.010481238	0.07333333	79.0	1439.0916254520416
162	-182.69525	105.21825	-0.05291499	-391.0853	200.0	-18.803396	53.59752	1.7750473	-404.1305	1956000	0.0	13.230618	-0.008014438	-6.5358596	-0.40796897	0.0040084496	0.026666667	79.0	1447.8585288524628
163	-164.34752	99.97385	-0.07275172	-397.22577	200.0	-16.393255	49.20768	0.9863529	-396.09137	1968000	1.2715658e-08	7.695948	-0.0069023347	-3.6074834	-0.37714615	0.0031223584	0.030166667	79.0	1456.7253754138947
164	-160.45905	99.74793	-0.11495451	-402.62717	200.0	-15.443537	49.097946	1.8084145	-386.90286	1980000	7.629395e-09	47.43612	-0.0068463515	-43.046463	-0.41827607	0.010093334	0.0845	79.0	1465.5200889110565
165	-149.87357	93.50191	-0.13444975	-394.5331	200.0	-13.489727	44.06642	7.4052963	-371.89746	1992000	8.90096e-09	33.069584	-0.005726794	-26.98944	-0.4890616	0.0043774988	0.033333335	79.0	1474.3343796730042
166	-193.31393	98.0258	-0.39112523	-417.07263	200.0	-19.09479	52.599056	2.448494	-371.6628	2004000	1.2079875e-08	88.38802	-0.005271172	-82.25926	-0.4611482	0.012881927	0.10941666	79.0	1483.1407737731934
167	-162.95749	86.25907	-0.044250548	-372.10876	200.0	-14.884253	45.5622	3.9891958	-354.51086	2016000	-2.5431315e-09	20.157923	-0.00470228	-15.404686	-0.4476852	0.0034520954	0.017666666	79.0	1491.9703855514526
168	-160.98192	82.19159	-0.041377008	-370.1408	200.0	-14.77157	44.874424	1.0074501	-380.15347	2028000	5.086263e-09	19.157557	-0.00871236	-15.061226	-0.45258066	0.019812346	0.039833333	79.0	1500.7516577243805
169	-176.63605	81.40942	-3.566493	-377.62537	200.0	-16.48966	48.472065	1.9762058	-371.25894	2040000	-2.5431315e-09	7.7462983	-0.005296009	-4.3232007	-0.45448574	0.0071487324	0.053583335	79.0	1509.5612213611603
170	-156.17216	85.588295	-0.23102029	-388.74033	200.0	-13.969338	43.66302	1.9104319	-364.71368	2052000	6.357829e-09	59.216194	-0.005023345	-54.761337	-0.43700144	0.0048351255	0.036583334	79.0	1518.7248055934906
171	-151.42963	78.909424	-0.06880136	-367.72348	200.0	-13.259787	41.72314	3.3964586	-360.15207	2064000	0.0	10.034061	-0.0055968435	-7.447798	-0.4102143	0.0030886147	0.027083334	79.0	1527.554429769516
172	-144.90408	84.802795	-0.09858256	-341.11807	200.0	-12.658042	40.90283	3.834815	-341.09155	2076000	1.2715658e-08	23.210602	-0.0053270743	-21.09133	-0.38876557	0.010387152	0.085666664	79.0	1536.4077291488647
173	-157.61705	98.894966	-0.06541182	-399.74277	200.0	-14.628867	45.89317	3.2654161	-365.02856	2088000	-1.0172526e-08	45.312103	-0.007111244	-38.78417	-0.4549744	0.004829394	0.052166667	79.0	1545.2558300495148
174	-165.15749	80.11027	-0.050575484	-463.78177	200.0	-15.256497	45.210728	1.5290012	-374.70038	2100000	-1.5576681e-08	28.24101	-0.007294741	-15.945019	-0.476382	0.004412999	0.038833335	79.0	1553.935700893402
175	-152.72736	89.93146	-0.041538764	-382.34732	200.0	-14.372463	44.275356	4.4629145	-355.85266	2112000	6.9936115e-09	24.165241	-0.0055218753	-20.7641	-0.44511002	0.0063182577	0.03158333	79.0	1562.7182834148407
176	-157.65845	87.48235	-0.096702844	-410.70016	200.0	-15.075369	46.078415	3.113346	-377.01007	2124000	6.9936115e-09	13.298679	-0.0082425345	-8.066331	-0.46769366	0.0044251294	0.05225	79.0	1571.528695821762
177	-160.3125	84.31065	-0.41945937	-441.57883	200.0	-14.968414	46.010044	1.8667498	-379.10263	2136000	3.8146974e-09	25.513706	-0.005337434	-17.764685	-0.486052	0.0028554802	0.040333334	79.0	1580.333002090454
178	-137.46481	96.19197	-0.03715743	-367.8767	200.0	-12.703638	42.67657	5.5693703	-372.24747	2148000	8.265177e-09	18.830097	-0.004811732	-16.12638	-0.53774846	0.0108374655	0.093166664	79.0	1589.156014919281
179	-145.25781	84.9464	-0.15505153	-359.82144	200.0	-13.299576	43.05761	5.6632032	-377.93768	2160000	2.0345052e-08	37.886494	-0.0047279103	-34.53877	-0.5660183	0.0046604164	0.031083334	79.0	1597.9486212730408
180	-170.83698	87.31353	-0.6036136	-395.1432	200.0	-15.337949	46.099735	2.3583364	-349.84927	2172000	1.525879e-08	46.881474	-0.0058815945	-43.206635	-0.5631511	0.0051403986	0.035833333	79.0	1607.1544053554535
181	-164.03217	98.143364	-0.088873416	-404.6987	200.0	-15.702948	48.02178	4.5447187	-377.69482	2184000	-7.629395e-09	32.238518	-0.005150747	-28.448717	-0.54544866	0.006020114	0.05675	79.0	1615.9269745349884
182	-147.84906	81.68289	-0.101804405	-375.03287	200.0	-12.647678	40.80704	2.8344889	-377.99588	2196000	-7.629395e-09	9.485049	-0.0075886883	-6.980473	-0.578567	0.002943198	0.02675	79.0	1624.7656209468842
183	-168.56305	105.644806	-0.06329211	-411.9136	200.0	-16.546007	49.181847	4.1174555	-372.68323	2208000	1.525879e-08	53.910538	-0.0058303224	-47.169662	-0.5650097	0.0036505423	0.029916666	79.0	1633.5186455249786
184	-160.2125	108.77816	-0.06736587	-476.65652	200.0	-15.159581	48.72915	4.878478	-384.60495	2220000	-5.086263e-09	31.364614	-0.0074867043	-22.456673	-0.5591586	0.0075432295	0.048916668	79.0	1642.3124630451202
185	-155.35167	95.09897	-0.1803185	-366.02927	200.0	-15.180269	46.924774	7.2652245	-359.5104	2232000	3.1789145e-09	29.769453	-0.005419743	-23.498192	-0.5290299	0.016368365	0.1505	79.0	1651.0715501308441
186	-140.7803	96.06784	-0.03362791	-384.9114	200.0	-12.633832	41.48117	8.786133	-370.56265	2244000	-1.525879e-08	30.35914	-0.00497346	-26.848356	-0.5796306	0.0039480664	0.036333334	79.0	1659.9587857723236
187	-148.93417	77.47123	-0.10842197	-394.0095	200.0	-12.773466	41.72931	4.4847164	-363.71683	2256000	1.0808309e-08	5.936448	-0.007327716	-3.899665	-0.5598186	0.0033424243	0.026333334	79.0	1668.7627494335175
188	-134.32152	79.005844	-0.08288701	-394.10046	200.0	-11.403504	39.087364	5.0902166	-380.86804	2268000	-3.560384e-08	35.332912	-0.0047184317	-32.65589	-0.56749547	0.009283938	0.06891666	79.0	1677.531992673874
189	-175.18262	100.60347	-0.13071145	-407.72232	200.0	-16.730917	49.95114	1.6996202	-377.13306	2280000	7.629395e-09	60.372375	-0.008249889	-48.647053	-0.60877115	0.0055129896	0.04475	79.0	1686.34210729599
190	-175.4472	98.76502	-0.3287068	-428.27036	200.0	-17.607666	50.71431	6.3277273	-366.90137	2292000	0.0	21.176752	-0.007649803	-12.632423	-0.59736395	0.008471938	0.045416668	79.0	1695.5736012458801
191	-181.30174	107.09472	-0.052373465	-385.56094	200.0	-18.680695	54.103485	7.2260656	-380.7254	2304000	2.5431315e-09	32.615208	-0.00687569	-14.859003	-0.6240107	0.003975235	0.041833334	79.0	1704.4049804210663
192	-152.86827	96.05987	-0.02684907	-446.27505	200.0	-14.390115	46.39955	5.9689083	-382.96225	2316000	1.8437703e-08	23.271347	-0.005569964	-18.737965	-0.65398705	0.005947555	0.0585	79.0	1713.2165014743805
193	-138.40308	89.75872	-0.024274435	-381.69693	200.0	-12.376881	41.72763	8.318676	-385.0734	2328000	2.9246012e-08	8.125806	-0.007786312	-6.0382423	-0.6974269	0.0055638524	0.039833333	79.0	1722.0124549865723
194	-165.4729	88.76963	-0.13692345	-365.7565	200.0	-15.176586	45.34635	3.0784912	-347.1231	2340000	-2.0345052e-08	44.432472	-0.007678633	-40.152214	-0.7103648	0.008255512	0.04175	79.0	1730.8694133758545
195	-166.51283	99.40854	-0.10877599	-395.07513	200.0	-16.000856	49.567738	4.079135	-381.98288	2352000	-1.2715658e-08	10.00678	-0.0075319656	-6.699705	-0.72250146	0.007160091	0.04975	79.0	1739.642656326294
196	-158.48468	84.30081	-0.09653138	-364.84354	200.0	-14.2694845	45.435745	2.6935863	-378.31314	2364000	1.2715657e-09	14.558116	-0.006504504	-12.439068	-0.7445664	0.0054136384	0.049333334	79.0	1748.4765129089355
197	-150.07913	103.39637	-0.018360911	-366.9735	200.0	-13.938098	45.718456	2.0820389	-362.3024	2376000	-2.9246012e-08	15.718383	-0.007353345	-13.021807	-0.80080533	0.005518321	0.036166668	79.0	1757.2589011192322
198	-159.8121	96.2357	-0.084747836	-414.17023	200.0	-14.73121	46.279667	13.078814	-359.79663	2388000	2.7974446e-08	33.08389	-0.0041168137	-30.118773	-0.7954304	0.004887806	0.0445	79.0	1766.1316049098969
199	-149.88593	95.85921	-0.026837466	-370.7398	200.0	-13.6692705	44.206726	15.244382	-380.77454	2400000	3.1153363e-08	16.282486	-0.00584331	-8.260674	-0.8250378	0.0026380117	0.0265	79.0	1775.4431796073914
